logFC	logCPM	LR	PValue	FDR	hgnc	biotype	RMH3869	RMH3871	RMH3872	RMH3874	RMH3875	RMH3877
ENSMUSG00000022543.8	-0.245492315901622	-0.732010036439229	0.141730257069455	0.706566925809383	0.876224723440367	4930451G09Rik	protein_coding	0.327655901189815	0.0317032973115819	0.0729430967619721	0.270132416749631	0.239131066029212	0.284652168049759
ENSMUSG00000081232.2	0.24858886628397	-0.951097145335402	0.141728259032218	0.706568898267407	0.876224723440367	Gm14373	pseudogene	0.334187752720256	0.129341222226204	0.0371986121641953	0.122452236511449	0.278740761779861	0.193551157382003
ENSMUSG00000081111.2	-0.191686718792304	-0.603171757111121	0.141707232134286	0.706589656938016	0.876224723440367	Gm5913	pseudogene	0.328757987625605	0.286289395938349	0.329347999746205	0.237160892648328	0.115683136831547	0.285609609353843
ENSMUSG00000013539.7	0.0634453129302118	5.90847715586594	0.141398586719225	0.706894567692753	0.8764271435119	D16H22S680E	protein_coding	9.7297282622953	9.22687714075344	9.07378920602341	6.80988153494013	9.01224293960121	7.53223739132142
ENSMUSG00000028890.6	0.0746955823213276	3.3070911768452	0.141356952851595	0.706935726849482	0.8764271435119	Mtf1	protein_coding	1.29510692343775	1.0857241193468	1.44266605035444	1.05180072971177	1.11549701714397	1.09154257756099
ENSMUSG00000003234.9	0.0635677547990412	5.33464828941154	0.141310565809704	0.706981593133338	0.8764271435119	Abcf3	protein_coding	13.6507857081342	10.8228497718849	13.2217094272054	10.6570046454647	10.366272813089	9.79413715581043
ENSMUSG00000087138.1	0.256019693488036	-1.27121899199547	0.141283921382701	0.707007942325205	0.8764271435119	Gm15545	lincRNA	0.162626730426981	0.0354046975053199	0.081459295876314	0.134075875205683	0.267049921453942	0.176603149946269
ENSMUSG00000001039.5	0.133258306537788	0.580621245171334	0.141096370928208	0.707193494892891	0.876578103282784	B9d1	protein_coding	1.16150963991906	0.747606128280684	0.860047862199797	0.87432518241789	0.900349356874531	0.61421372957353
ENSMUSG00000025403.3	0.120848770667501	3.91012759969727	0.140901423798642	0.707386514558799	0.876738290587078	Shmt2	protein_coding	9.28775741859822	7.87270592851982	8.38459670451769	6.23056740180906	4.34099100715664	3.55884936734756
ENSMUSG00000043155.3	0.169824967626177	0.829839200358797	0.140801724760776	0.70748528674287	0.876762573829271	Hpdl	protein_coding	1.7509545694785	1.26337936819421	1.1025752290067	0.94862240873977	0.610256847366418	0.478074985550986
ENSMUSG00000063895.5	0.0686366600123587	3.97811863421115	0.140752889346238	0.707533682714753	0.876762573829271	Nupl1	protein_coding	6.45464011531754	4.66773844790705	5.93205772896066	4.76617656586985	5.53001063697546	5.63187073903634
ENSMUSG00000042918.9	-0.152099838735348	1.15256556394031	0.140661001059794	0.707624770120427	0.87679640000949	Mamstr	protein_coding	0.378032893271419	0.243321017741261	0.312848496270309	0.501374437910026	0.601490588528813	0.499765532066293
ENSMUSG00000085862.1	-0.182259467885572	-0.544075702559409	0.140494800801317	0.707789608050046	0.876921593892904	Gm13483	lincRNA	0.373107133860037	0.433212758294909	0.373776738066006	0.461406301901544	0.466804210527298	0.270115066299806
ENSMUSG00000041115.9	0.0711430508169714	4.364670314893	0.14035767056629	0.707925697984121	0.877011150860003	Iqsec2	protein_coding	3.70441827704147	2.64482549246866	3.41141515450993	2.80746640153468	2.54764331847102	2.59856746344381
ENSMUSG00000031889.3	-0.0775116119684118	3.64122904923472	0.140291943755054	0.707990953054163	0.877012946082324	D230025D16Rik	protein_coding	3.19418112721238	2.17169953006614	2.63522298815911	2.70382059275951	2.3881779070888	2.68591960658311
ENSMUSG00000039304.5	-0.172273942979012	2.44833656365684	0.140019715095869	0.70826141360716	0.87726891322253	Tnfsf10	protein_coding	0.411127176397866	0.689516580312733	0.854238547630699	0.966633531841731	1.72886175385595	1.36253023405313
ENSMUSG00000029207.9	0.0654121043670511	5.12843102868983	0.139614015913789	0.7086650345534	0.877689754905071	Apbb2	protein_coding	3.45990063653764	2.65615727002303	3.45850889819695	3.12771734268657	3.83751445484544	3.28265036540899
ENSMUSG00000028687.10	-0.201997644482579	-0.672672778951552	0.139366928397662	0.708911183891874	0.877914972657904	Mutyh	protein_coding	0.0924869107797783	0.161079108742449	0.27795868281121	0.203332928525939	0.173569233013614	0.214262174222725
ENSMUSG00000047344.9	-0.161344954351807	0.84509020548255	0.139268267589379	0.709009539543803	0.877914972657904	Lancl3	protein_coding	0.221031187177162	0.594933928476249	0.422725924536266	0.281623247656693	0.584500706156986	0.401499685101126
ENSMUSG00000020380.9	0.0835055687755258	3.18361557596396	0.139239230047379	0.709038494832695	0.877914972657904	Rad50	protein_coding	1.76895807414612	1.69578513088306	2.01040272255992	1.18877872091007	1.67384137850546	1.73050109587291
ENSMUSG00000003380.9	0.109425056523705	5.35917369227983	0.139140152058602	0.709137318066817	0.877958245075519	Rabac1	protein_coding	65.087610307872	57.6416961924831	55.7050499869589	44.4010753967785	35.8500268119327	25.2733317021957
ENSMUSG00000030865.4	-0.26352344536982	-1.00520982107321	0.138918767536635	0.709358278278055	0.878107267768206	2010110P09Rik	protein_coding	0.0502154637838796	0.0437286859470096	0.150916751921322	0.206998020497802	0.424074796899094	0.392623680068633
ENSMUSG00000026586.8	-0.0663664195451325	4.42813631113127	0.138774686596338	0.709502190808265	0.878107267768206	Prrx1	protein_coding	2.09248500348022	1.72760329229991	2.18328144439423	2.00568394766194	1.77323989609181	1.81156324631197
ENSMUSG00000026234.6	-0.0752517510682288	6.05441936733455	0.13877012295508	0.709506750505031	0.878107267768206	Ncl	protein_coding	8.16191658105568	8.79138626650661	8.33230861471223	5.53540782000606	8.4975015647267	9.09128077664683
ENSMUSG00000053580.8	0.0929108103109108	2.7110216711682	0.138763640223854	0.709513227779825	0.878107267768206	Tanc2	protein_coding	0.364747395418459	0.338805047473339	0.540794955045041	0.316750082856585	0.369639547603771	0.414050690735645
ENSMUSG00000027318.8	0.265644843284061	-1.36729515167644	0.138623586286217	0.7096532059261	0.878201432921063	Adam33	protein_coding	0.0148983751367723	0.0389214587530582	0.0447753384141569	0.0491312265913681	0.0978586951756446	0.0258860271870647
ENSMUSG00000002808.6	0.0723477547920532	3.9878507256098	0.13855222014567	0.709724564413859	0.878210671396156	Epdr1	protein_coding	8.50343985649512	6.02934718489674	7.30655358669019	6.26240675189615	5.89763926409793	5.72303888017233
ENSMUSG00000015804.8	-0.0713921749213979	3.98904304705448	0.138227850454232	0.710049163274448	0.878533238744018	Med28	protein_coding	3.74463887074074	3.51174985605215	3.15819561804582	2.83655529187647	2.92813550239851	2.75268030641525
ENSMUSG00000063229.7	0.0617633053676609	8.63268273615988	0.137886678264749	0.710391044611426	0.878820137271956	Ldha	protein_coding	164.285019487326	120.713692530306	143.055382666773	128.97537348726	129.036719199549	118.225555087827
ENSMUSG00000078312.4	-0.130626041271989	0.841332677883756	0.137868857515795	0.710408915622314	0.878820137271956	Gm6344	pseudogene	3.98806629387326	2.17055769975561	3.49582061245136	3.42491538064309	2.96256033195644	4.33080753602676
ENSMUSG00000043445.6	0.0975883583952323	2.68617755502754	0.137663308517002	0.710615139422032	0.878820288927703	Pgp	protein_coding	8.20471687532219	5.98805693611928	7.74975925597928	5.21816766013922	4.47266746496449	5.5665312863064
ENSMUSG00000021604.7	0.114147483983551	3.82327289470743	0.137660613094166	0.710617844856873	0.878820288927703	Irx4	protein_coding	8.14825722162468	6.28934776724562	6.61688053093188	4.63117189751884	3.30162793064279	3.72710909824946
ENSMUSG00000002565.9	0.0912081329123321	2.13927472254824	0.137644569019931	0.71063394914949	0.878820288927703	Scin	protein_coding	1.68533763471047	1.25796650655175	1.71516166066895	1.34534885800492	1.30530556130078	1.25497949841577
ENSMUSG00000002228.6	-0.090549680674315	3.65193969561658	0.137613848426185	0.710664788027022	0.878820288927703	Ppm1j	protein_coding	9.87712639342243	7.33752526907449	7.78457596068737	7.13967748666147	4.96351198253836	6.58809225877876
ENSMUSG00000022369.7	0.133254596731875	0.49857818372263	0.137475033533743	0.710804186245918	0.878913596613003	Mtbp	protein_coding	0.278918553880219	0.140619463882017	0.264712851152318	0.229951430028808	0.24794695786439	0.229558200040128
ENSMUSG00000070461.2	0.129634761002995	0.928164298395602	0.137367340140943	0.71091238734075	0.878929409155341	9230112E08Rik	protein_coding	1.17871471280777	0.872482207103138	1.83028668107671	1.1175456044094	1.27194701367372	1.53601856686159
ENSMUSG00000035847.8	0.0843062367873097	2.88055965369202	0.137335024125501	0.710944865113793	0.878929409155341	Ids	protein_coding	1.27407439975615	1.45192634192084	1.73332967560853	1.25788290421514	1.6235472443909	1.17518089803208
ENSMUSG00000027456.8	0.168714000743116	0.00493594835568281	0.137233271028151	0.711047155929621	0.878976810707136	Sdcbp2	protein_coding	0.576213415361784	0.501778806370362	0.577247528332153	0.712579516605742	0.919167715261307	0.300352407534518
ENSMUSG00000043257.9	0.0908663631312869	2.42718681117713	0.137094070162753	0.711187162286354	0.879011318065645	Pigv	protein_coding	1.40044012591043	1.10259132206987	1.65279447992397	1.15457794091792	1.06207741216738	1.14997203220102
ENSMUSG00000081640.1	-0.173223495414875	0.110098489130463	0.137078355146731	0.711202973314517	0.879011318065645	Rplp0-ps1	pseudogene	1.54687335325664	1.12254164300666	0.77482474028275	0.637651627520589	0.806389247799303	1.4931682634942
ENSMUSG00000052906.5	-0.0980737300225396	2.64127577406026	0.13677333367234	0.711510062676757	0.879311797472759	Ubxn8	protein_coding	2.58366660436413	1.63180388856494	2.04788843089266	1.89600207431503	2.05139021549341	2.83654332650317
ENSMUSG00000049047.5	-0.0994546282893809	3.0773028790603	0.136680518550057	0.711603584273692	0.879348311232751	Armcx3	protein_coding	1.63132782487715	2.36765784731475	2.38328930014364	2.09211464677382	3.16779807817238	2.40140317160318
ENSMUSG00000032313.5	-0.129542685600716	0.904577191831231	0.13651247334166	0.711773000455783	0.879478595043576	AI118078	protein_coding	0.476950789576364	0.326337641403778	0.426613177574273	0.351086604310925	0.223772158768297	0.399554297985625
ENSMUSG00000042744.9	-0.0687948221497917	4.76059269222676	0.136309896882167	0.711977387221694	0.879652061785365	Gm15800	protein_coding	1.63736589677967	1.86129286211711	1.99881407885512	1.51157460114523	1.51341365083979	1.39691383730299
ENSMUSG00000018583.4	0.0649999926180348	6.23431957225884	0.135837885339001	0.71245428729868	0.880097393120314	G3bp1	protein_coding	12.7659216055677	9.63327077130712	12.7433203645419	10.5902735135254	9.41042072904032	9.05784834236612
ENSMUSG00000029147.7	0.0723772785745535	4.16866733738043	0.135803913174446	0.712488647591124	0.880097393120314	Ppm1g	protein_coding	9.47744060672782	7.80004094413028	10.7231429485813	7.26202846575188	6.97498634755407	7.71694302451989
ENSMUSG00000071317.3	-0.0589463824952515	5.01358579439648	0.135763110456729	0.712529922927817	0.880097393120314	Bves	protein_coding	21.238094964204	18.8871551088261	22.5808836129932	18.9548825261467	19.1296307087069	19.9737168575253
ENSMUSG00000018651.7	-0.089059993924065	2.04482614449463	0.135565062185034	0.712730365342144	0.880265870395163	Tada2a	protein_coding	1.39407692314294	1.32851912543772	1.29117665532686	1.23607389382973	1.35748810647594	1.23396013735856
ENSMUSG00000055817.9	0.0973459162578591	3.06277258235333	0.135200239285147	0.71310003413501	0.880603964587648	Mta3	protein_coding	1.18376684503825	1.25763597375533	1.70768349498912	1.22968939342132	1.11078152372	0.781585090450942
ENSMUSG00000047976.3	0.178065361158268	-0.430805792560652	0.135140637245223	0.713160481648949	0.880603964587648	Kcna1	protein_coding	0.0446552546472391	0.0466640861410439	0.0715766337539423	0.0589048782683308	0.100564867834382	0.0698299252575234
ENSMUSG00000032633.6	-0.082668768745611	4.65677286070427	0.135105313273286	0.713196313844285	0.880603964587648	Flcn	protein_coding	6.65588021709218	6.76749122742125	7.13345558630892	5.62532016103509	4.36139031423486	4.45787672649885
ENSMUSG00000012076.6	-0.0772835824110703	3.36121619374922	0.13503823391405	0.713264372945684	0.880608893033183	Brms1l	protein_coding	3.35290380542872	3.82027213300753	4.67737619690423	3.61679639883874	4.20470787909624	4.05620677650456
ENSMUSG00000020358.10	0.0567272172568358	5.9782123886609	0.134741675581384	0.713565492863368	0.880897979096724	Hnrnpab	protein_coding	23.6859101987534	19.6717055080877	23.8623261469989	18.1390651893963	20.8960324053563	20.2752912756404
ENSMUSG00000022365.5	-0.0647235438773728	5.01170593550914	0.134638313321421	0.713670533378464	0.880897979096724	Derl1	protein_coding	11.7957517079066	9.47157482958706	10.3334116037681	11.0089030110908	9.91851063069383	8.85019916813935
ENSMUSG00000036273.9	0.0654366518932744	4.68609628466186	0.134618386474113	0.713690789030274	0.880897979096724	Lrrk2	protein_coding	2.15532187785113	2.19070322679352	2.47251091146481	1.7040611235819	2.44988994156534	2.12052709230051
ENSMUSG00000061136.7	-0.0783159383311685	4.74327389511848	0.134514678807879	0.713796235405105	0.880949021787121	Prpf40a	protein_coding	2.57938024423198	2.71583433005823	2.27862645393845	1.98477305649947	3.19045895230598	2.8791466592587
ENSMUSG00000049647.3	0.11221577366583	3.06970185162121	0.134266742354146	0.714048515685164	0.881168077193779	Purb	protein_coding	4.33927818082827	5.46323139050759	6.28491434241535	3.1033489130506	7.16233666622368	6.35863560772597
ENSMUSG00000026584.7	0.103993046097528	2.20011355178192	0.134214267870484	0.714101943387523	0.881168077193779	Scyl3	protein_coding	0.871034158177653	0.469556863340882	0.803343617022927	0.83210131250342	0.869224412041769	0.744702528376913
ENSMUSG00000085947.1	0.127314785887219	0.919858616293092	0.133945645166754	0.714375631427052	0.88137099588046	2310069G16Rik	lincRNA	2.77173780110185	1.41492042894172	1.81922520563868	1.96993939554889	2.51116155257406	2.24189058368545
ENSMUSG00000002458.7	0.161439233650506	0.32917203701476	0.133907467363504	0.714414554387907	0.88137099588046	Rgs19	protein_coding	0.864320123042677	0.470417630972214	0.613325498852912	0.415671384686683	0.27034344566509	0.469300636772684
ENSMUSG00000064326.6	-0.0864381696937838	2.93983816940384	0.13386411695935	0.714458758537657	0.88137099588046	Siva1	protein_coding	12.2508304672227	8.96494268450903	8.86943053172565	10.5244392015566	9.08048190503873	8.13872665575003
ENSMUSG00000054836.7	0.135682479013426	0.435814295224593	0.133795038527469	0.714529214177394	0.88137880722142	2610002I17Rik	protein_coding	0.538574114454386	0.469001708547898	0.732233776332957	0.602600865627847	0.649759174883819	0.401046922644553
ENSMUSG00000041624.8	0.17879523350557	1.01512160407969	0.133610264778807	0.714717773145074	0.881459871536298	Gucy1a2	protein_coding	0.167083313500506	0.158726919974543	0.471716214599516	0.288022847789185	0.55586262808665	0.501441752511955
DQ459424	0.220681186728029	1.69193553541926	0.13356222253255	0.714766823778434	0.881459871536298	NA	NA	3.25640332401258	2.71507476976351	1.94346659192798	0.514092834644627	4.35589707522316	4.27361290363056
ENSMUSG00000089862.2	0.0879202331526703	2.24812722768829	0.133385182787453	0.714947665889095	0.881459871536298	Gm16039	protein_coding	0.484484001759304	0.341537201954824	0.493057514358409	0.405767795149604	0.476261309751615	0.454301641225198
ENSMUSG00000087189.1	0.180819245352707	-0.283950476955516	0.133378780365137	0.714954208367105	0.881459871536298	D130017N08Rik	lincRNA	0.116726254168503	0.135530248405111	0.136425029163756	0.160389527662858	0.273823698912661	0.101406326566184
ENSMUSG00000031984.7	-0.0659117786728072	5.07032637131701	0.133271710985191	0.715063646319185	0.881459871536298	2810004N23Rik	protein_coding	27.3774708549712	27.3409236015083	26.9597685632249	22.7631583181023	21.754094692486	20.039512630703
ENSMUSG00000026135.10	0.078331950750991	2.92326380305269	0.133183675728298	0.715153666406067	0.881459871536298	Zfp142	protein_coding	0.677683043767641	0.676202886427184	0.742546066984644	0.599447731314672	0.728635868891103	0.521279701366168
ENSMUSG00000024944.5	0.103300954585656	4.26255923712175	0.133116130596828	0.715222757259842	0.881459871536298	Arl2	protein_coding	9.59903290558007	7.32020020363718	8.08766375944138	6.08403534164201	4.29534251910554	4.50702004909636
ENSMUSG00000007987.8	0.125046533084426	1.38026241052894	0.133080990493145	0.715258709374565	0.881459871536298	Rabl5	protein_coding	3.44774053496273	3.46426758702717	2.83399228037684	2.40515249644631	2.82040424771129	1.38241671017543
ENSMUSG00000028618.5	-0.0580498752141008	5.66805497328971	0.133055446638747	0.715284846867501	0.881459871536298	Tmem59	protein_coding	27.1935012169151	23.0673624894334	26.3015631265323	22.0645530437413	24.0849992667568	26.1738464243767
